sourceAssetPath,sourceKind,sceneName,hierarchyPath,nearestPrefabRoot,componentType,propertyName,issueType,assetType,assetPath,shaderName,size,details
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-Grayscale/Layout/Image 25%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-Grayscale/Layout/Image  75%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/HSVModifier-Hue/Layout/Image 25%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-Outline8/Layout/Colored,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Summary/Layout/Blur Detail,,Image,m_Material,unresolved_guid,material,,,112x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIShiny/Layout/Animation,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID 9dc7e810a87b444ab96919f3215c2fe5. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/HSVModifier-Satration/Layout/Image  75%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-BlurDetail Adv/Layout/image,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-ColorSet/Layout/Image  100%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-Sepia/Layout/Image  100%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIDissolve - Test/Layout (1)/Toggle/Checkmark,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIShiny - Test/Layout/Image,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID c8243c28075b3431084ded42f46ad567. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Summary/Layout/Grayscale,,Image,m_Material,unresolved_guid,material,,,112x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-ColorSub/Layout/Image 25%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-BlurDetail/Layout/image,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIDissolve - ColorMode/Layout/Color Set,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID 17b17d6effbe14075a3bbdf1fda1f6e1. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-ColorSub/Layout/Image  75%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIDissolve - Test/Layout (1)/Toggle/Checkmark,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-BlurDetail/Layout/Image,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-BlurFast/Layout/image,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Summary/Layout/Color Hue,,Image,m_Material,unresolved_guid,material,,,112x0,"Unresolved material GUID c8243c28075b3431084ded42f46ad567. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/HSVModifier-Hue/Layout/Image  75%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIShiny - Test/Layout/Image,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID c8243c28075b3431084ded42f46ad567. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-BlurDetail Adv/Layout/image,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-Outline/Layout/Colored,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-Sepia/Layout/Image 25%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-ColorAdd/Layout/Image 50%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Summary/Layout/Pixelization/Pixel,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/HSVModifier-Value/Layout/Image 50%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-ColorAdd/Layout/Image  75%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/HSVModifier - Test/Layout/Image,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID c8243c28075b3431084ded42f46ad567. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-Shadow3/Layout/Multi,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-Nega/Layout/Image  75%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/HSVModifier-Value/Layout/Image  100%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-BlurMedium/Layout/Image,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Summary/Layout/Color Set,,Image,m_Material,unresolved_guid,material,,,112x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIShiny - Gross/Layout/image,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID 9dc7e810a87b444ab96919f3215c2fe5. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIShiny/Layout/Image 45%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID 9dc7e810a87b444ab96919f3215c2fe5. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-Outline/Layout/Soft outline,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-ColorSet/Layout/Image 50%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIDissolve - Test/Layout/Image,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID c8243c28075b3431084ded42f46ad567. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/HSVModifier-Hue/Layout/Image 50%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/HSVModifier-Satration/Layout/Image 50%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-Nega/Layout/Image 25%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIShiny/Layout/Image 55%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID 9dc7e810a87b444ab96919f3215c2fe5. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIDissolve - Test/Layout (1)/Toggle (1)/Checkmark,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-BlurFast/Layout/Image,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/HSVModifier-Hue/Layout/Image  100%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/HSVModifier-Value/Layout/Image 25%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIEffect - Test/Layout/Image,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID c8243c28075b3431084ded42f46ad567. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/HSVModifier-Satration/Layout/Image  100%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-Nega/Layout/Image  100%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-ColorSet/Layout/Image 25%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIDissolve - Test/Layout (1)/Toggle (2)/Checkmark,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/UIDissolve/Layout/Image 45%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID 17b17d6effbe14075a3bbdf1fda1f6e1. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Summary/Layout/Sepia,,Image,m_Material,unresolved_guid,material,,,112x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-Shadow/Layout/Colored,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Summary/Layout/Blur Medium,,Image,m_Material,unresolved_guid,material,,,112x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-Grayscale/Layout/Image 50%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/HSVModifier-Value/Layout/Image  75%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
Assets/AddOn/UIEffect-upm/Samples~/Demo/UIEffect_Demo.unity,Scene,UIEffect_Demo,Canvas/Scroll View/Content/Effect-ColorSub/Layout/Image 50%,,Image,m_Material,unresolved_guid,material,,,0x0,"Unresolved material GUID aee96bc531e6eba468ec405e536f515f. GUID could not be resolved from project, package, or package cache metadata."
